Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST-01358,46,9,198315.19999999998,4,4,4,444,Champions
CUST-01359,34,17,379278.2,4,5,5,455,Champions
CUST-01360,63,9,131354.1,3,4,3,343,Loyal Customers
CUST-01361,38,19,617471.3,4,5,5,455,Champions
CUST-01362,8,6,88491.3,5,3,2,532,Loyal Customers
CUST-01363,181,7,201714.35,2,4,4,244,At Risk
CUST-01364,57,11,275195.15,3,4,5,345,Loyal Customers
CUST-01365,93,7,180486.4,2,4,4,244,At Risk
CUST-01366,31,15,315199.65,4,5,5,455,Champions
CUST-01367,26,6,236393.5,5,3,4,534,Loyal Customers
CUST-01368,58,10,221597.9,3,4,4,344,Loyal Customers
CUST-01369,25,14,439633.3,5,5,5,555,Champions
CUST-01370,149,9,168624.3,2,4,4,244,At Risk
CUST-01371,40,11,349350.89999999997,4,4,5,445,Champions
CUST-01372,176,9,267342.85,2,4,4,244,At Risk
CUST-01373,47,11,289902.55,4,4,5,445,Champions
CUST-01374,5,9,127428.09999999999,5,4,3,543,Champions
CUST-01375,43,10,264793.7,4,4,4,444,Champions
CUST-01376,14,12,356809.95,5,5,5,555,Champions
CUST-01377,65,13,161819.35,3,5,4,354,Loyal Customers
CUST-01378,59,12,290972.65,3,5,5,355,Loyal Customers
CUST-01379,36,10,162216.85,4,4,4,444,Champions
CUST-01380,41,18,508859.55,4,5,5,455,Champions
CUST-01381,67,8,99323.65,3,4,3,343,Loyal Customers
CUST-01382,36,9,279228.4,4,4,5,445,Champions
CUST-01383,28,10,329466.25,5,4,5,545,Champions
CUST-01384,130,11,310357.95,2,4,5,245,At Risk
CUST-01385,8,6,22126.6,5,3,1,531,Loyal Customers
CUST-01386,67,6,145197.9,3,3,3,333,Loyal Customers
CUST-01387,97,11,269717.5,2,4,4,244,At Risk
CUST-01388,76,13,264011.7,3,5,4,354,Loyal Customers
CUST-01389,92,6,283267.35,2,3,5,235,At Risk
CUST-01390,63,7,106891.09999999999,3,4,3,343,Loyal Customers
CUST-01391,53,11,261150.5,3,5,4,354,Loyal Customers
CUST-01392,22,10,215773.1,5,4,4,544,Champions
CUST-01393,66,11,243941.8,3,5,4,354,Loyal Customers
CUST-01394,58,10,158579.85,3,4,3,343,Loyal Customers
CUST-01395,74,6,85982.6,3,3,2,332,Loyal Customers
CUST-01396,101,6,251362.55000000002,2,3,4,234,At Risk
CUST-01397,4,13,252690.90000000002,5,5,4,554,Champions
CUST-01398,37,10,336970.45,4,4,5,445,Champions
CUST-01399,72,11,284744.05,3,5,5,355,Loyal Customers
CUST-01400,18,8,218830.35,5,4,4,544,Champions
CUST-01401,78,6,109238.4,3,3,3,333,Loyal Customers
CUST-01402,79,11,233644.65,3,5,4,354,Loyal Customers
CUST-01403,32,9,260753.6,4,4,4,444,Champions
CUST-01404,72,4,102408.0,3,2,3,323,Potential Loyalists
CUST-01405,3,16,249519.95,5,5,4,554,Champions
CUST-01406,14,13,397390.55,5,5,5,555,Champions
CUST-01407,18,12,193454.85,5,5,4,554,Champions
CUST-01408,21,13,322584.0,5,5,5,555,Champions
CUST-01409,89,10,124057.15,2,4,3,243,At Risk
CUST-01410,5,15,424058.45,5,5,5,555,Champions
CUST-01411,34,17,488857.45,4,5,5,455,Champions
CUST-01412,41,14,76235.75,4,5,2,452,Champions
CUST-01413,33,8,206735.9,4,4,4,444,Champions
CUST-01414,72,3,41537.55,3,1,1,311,Potential Loyalists
CUST-01415,147,7,153379.25,2,4,3,243,At Risk
CUST-01416,49,9,240756.8,4,4,4,444,Champions
CUST-01417,84,10,198566.3,3,4,4,344,Loyal Customers
CUST-01418,35,16,314193.9,4,5,5,455,Champions
CUST-01419,46,8,308686.3,4,4,5,445,Champions
CUST-01420,44,9,135165.25,4,4,3,443,Champions
CUST-01421,41,5,144465.90000000002,4,3,3,433,Loyal Customers
CUST-01422,2,13,229881.0,5,5,4,554,Champions
CUST-01423,40,13,233585.94999999998,4,5,4,454,Champions
CUST-01424,36,11,369215.5,4,5,5,455,Champions
CUST-01425,65,4,51452.35,3,2,2,322,Potential Loyalists
CUST-01426,12,7,177462.05,5,4,4,544,Champions
CUST-01427,66,4,126637.09999999999,3,2,3,323,Potential Loyalists
CUST-01428,98,12,412301.05,2,5,5,255,At Risk
CUST-01429,3,6,151322.65,5,3,3,533,Loyal Customers
CUST-01430,4,12,175583.2,5,5,4,554,Champions
CUST-01431,260,7,118580.5,1,4,3,143,At Risk
CUST-01432,58,10,134797.95,3,4,3,343,Loyal Customers
CUST-01433,34,15,331628.0,4,5,5,455,Champions
CUST-01434,37,14,314494.2,4,5,5,455,Champions
CUST-01435,94,6,83963.15,2,3,2,232,At Risk
CUST-01436,42,12,435040.05,4,5,5,455,Champions
CUST-01437,43,7,305078.4,4,4,5,445,Champions
CUST-01438,1,11,456067.4,5,5,5,555,Champions
CUST-01439,66,14,207222.5,3,5,4,354,Loyal Customers
CUST-01440,74,8,174884.45,3,4,4,344,Loyal Customers
CUST-01441,41,14,173721.15,4,5,4,454,Champions
CUST-01442,25,8,413691.6,5,4,5,545,Champions
CUST-01443,17,13,379938.05,5,5,5,555,Champions
CUST-01444,21,11,143760.95,5,5,3,553,Champions
CUST-01445,49,8,81383.3,4,4,2,442,Champions
CUST-01446,43,10,123535.0,4,4,3,443,Champions
CUST-01447,6,8,101062.75,5,4,3,543,Champions
CUST-01448,19,8,400088.05,5,4,5,545,Champions
CUST-01449,58,6,204204.6,3,3,4,334,Loyal Customers
CUST-01450,23,9,206134.0,5,4,4,544,Champions
CUST-01451,34,14,567724.7,4,5,5,455,Champions
CUST-01452,61,13,410981.64999999997,3,5,5,355,Loyal Customers
CUST-01453,59,10,155399.55,3,4,3,343,Loyal Customers
CUST-01454,218,8,143044.45,1,4,3,143,At Risk
CUST-01455,55,11,359959.35,3,5,5,355,Loyal Customers
CUST-01456,90,8,236032.55,2,4,4,244,At Risk
CUST-01457,33,13,441321.7,4,5,5,455,Champions
CUST-01458,13,13,552524.05,5,5,5,555,Champions
CUST-01459,5,9,334996.7,5,4,5,545,Champions
CUST-01460,12,9,137281.15,5,4,3,543,Champions
CUST-01461,78,5,124656.25,3,3,3,333,Loyal Customers
CUST-01462,11,9,437607.25,5,4,5,545,Champions
CUST-01463,16,10,120862.65000000001,5,4,3,543,Champions
CUST-01464,41,10,167035.9,4,4,4,444,Champions
CUST-01465,11,16,272615.25,5,5,4,554,Champions
CUST-01466,57,11,391998.1,3,5,5,355,Loyal Customers
CUST-01467,14,6,386525.7,5,3,5,535,Loyal Customers
CUST-01468,148,9,234442.8,2,4,4,244,At Risk
CUST-01469,42,8,223557.35,4,4,4,444,Champions
CUST-01470,54,13,283948.1,3,5,5,355,Loyal Customers
CUST-01471,49,11,232948.2,4,5,4,454,Champions
CUST-01472,8,9,302433.0,5,4,5,545,Champions
CUST-01473,82,16,337084.95,3,5,5,355,Loyal Customers
CUST-01474,65,11,235024.75,3,5,4,354,Loyal Customers
CUST-01475,32,5,159838.15,4,3,3,433,Loyal Customers
CUST-01476,33,8,186210.94999999998,4,4,4,444,Champions
CUST-01477,53,9,158641.7,3,4,3,343,Loyal Customers
CUST-01478,25,13,213378.65,5,5,4,554,Champions
CUST-01479,18,14,314486.25,5,5,5,555,Champions
CUST-01480,90,8,139875.8,2,4,3,243,At Risk
CUST-01481,58,8,150538.75,3,4,3,343,Loyal Customers
CUST-01482,127,9,426684.65,2,4,5,245,At Risk
CUST-01483,105,13,274828.3,2,5,5,255,At Risk
CUST-01484,5,8,345564.7,5,4,5,545,Champions
CUST-01485,46,6,141261.2,4,3,3,433,Loyal Customers
CUST-01486,48,9,112737.8,4,4,3,443,Champions
CUST-01487,39,10,146587.15,4,4,3,443,Champions
CUST-01488,56,14,90539.75,3,5,2,352,Loyal Customers
CUST-01489,103,10,171169.85,2,4,4,244,At Risk
CUST-01490,24,11,166397.45,5,5,4,554,Champions
CUST-01491,274,9,198166.15,1,4,4,144,At Risk
CUST-01492,66,9,97768.85,3,4,3,343,Loyal Customers
CUST-01493,38,12,573570.95,4,5,5,455,Champions
CUST-01494,2,13,215300.3,5,5,4,554,Champions
CUST-01495,151,5,112962.0,2,3,3,233,At Risk
CUST-01496,85,8,124979.8,3,4,3,343,Loyal Customers
CUST-01497,63,11,228766.84999999998,3,5,4,354,Loyal Customers
CUST-01498,53,11,245255.6,3,5,4,354,Loyal Customers
CUST-01499,30,11,361203.0,5,5,5,555,Champions
CUST-01500,62,6,168015.1,3,3,4,334,Loyal Customers
CUST-01501,50,12,185581.4,4,5,4,454,Champions
CUST-01502,74,7,116404.3,3,4,3,343,Loyal Customers
CUST-01503,22,8,143590.55,5,4,3,543,Champions
CUST-01504,57,14,399533.2,3,5,5,355,Loyal Customers
CUST-01505,90,18,474798.55,2,5,5,255,At Risk
CUST-01506,21,13,211746.19999999998,5,5,4,554,Champions
CUST-01507,37,12,269364.75,4,5,4,454,Champions
CUST-01508,31,10,235210.5,4,4,4,444,Champions
CUST-01509,25,17,266564.2,5,5,4,554,Champions
CUST-01510,48,13,334739.1,4,5,5,455,Champions
CUST-01511,112,7,158255.35,2,4,3,243,At Risk
CUST-01512,73,12,499588.3,3,5,5,355,Loyal Customers
CUST-01513,20,11,179166.7,5,5,4,554,Champions
CUST-01514,9,11,358469.0,5,5,5,555,Champions
CUST-01515,62,4,117532.55,3,2,3,323,Potential Loyalists
CUST-01516,121,14,184001.25,2,5,4,254,At Risk
CUST-01517,161,8,103685.95,2,4,3,243,At Risk
CUST-01518,49,15,439584.1,4,5,5,455,Champions
CUST-01519,113,5,176369.25,2,3,4,234,At Risk
CUST-01520,34,14,235330.6,4,5,4,454,Champions
CUST-01521,38,6,236004.2,4,3,4,434,Loyal Customers
CUST-01522,62,8,198213.15,3,4,4,344,Loyal Customers
CUST-01523,78,16,288777.35000000003,3,5,5,355,Loyal Customers
CUST-01524,16,9,227343.35,5,4,4,544,Champions
CUST-01525,160,14,356427.5,2,5,5,255,At Risk
CUST-01526,35,6,273325.0,4,3,4,434,Loyal Customers
CUST-01527,2,14,232004.75,5,5,4,554,Champions
CUST-01528,174,6,129925.0,2,3,3,233,At Risk
CUST-01529,69,7,145000.0,3,4,3,343,Loyal Customers
CUST-01530,53,9,256730.7,3,4,4,344,Loyal Customers
CUST-01531,29,11,255302.1,5,5,4,554,Champions
CUST-01532,42,9,198464.25,4,4,4,444,Champions
CUST-01533,38,8,246495.94999999998,4,4,4,444,Champions
CUST-01534,52,11,290498.85,4,5,5,455,Champions
CUST-01535,53,15,466185.89999999997,3,5,5,355,Loyal Customers
CUST-01536,10,10,194888.55,5,4,4,544,Champions
CUST-01537,277,6,303960.2,1,3,5,135,At Risk
CUST-01538,68,7,316079.6,3,4,5,345,Loyal Customers
CUST-01539,33,9,167219.85,4,4,4,444,Champions
CUST-01540,47,6,101591.29999999999,4,3,3,433,Loyal Customers
CUST-01541,16,12,181089.55000000002,5,5,4,554,Champions
CUST-01542,34,17,388606.5,4,5,5,455,Champions
CUST-01543,83,8,153956.7,3,4,3,343,Loyal Customers
CUST-01544,49,10,316627.55,4,4,5,445,Champions
CUST-01545,110,7,133280.4,2,4,3,243,At Risk
CUST-01546,52,7,143967.45,4,4,3,443,Champions
CUST-01547,7,9,176640.1,5,4,4,544,Champions
CUST-01548,2,4,283223.15,5,2,5,525,Potential Loyalists
CUST-01549,174,9,129456.5,2,4,3,243,At Risk
CUST-01550,62,9,164896.55000000002,3,4,4,344,Loyal Customers
CUST-01551,39,15,258184.95,4,5,4,454,Champions
CUST-01552,33,12,274758.85,4,5,5,455,Champions
CUST-01553,29,10,198934.15,5,4,4,544,Champions
CUST-01554,58,13,296857.7,3,5,5,355,Loyal Customers
CUST-01555,21,13,322138.9,5,5,5,555,Champions
CUST-01556,52,17,505601.25,4,5,5,455,Champions
CUST-01557,8,11,386131.2,5,5,5,555,Champions
CUST-01558,54,12,263915.4,3,5,4,354,Loyal Customers
CUST-01559,10,9,230178.35,5,4,4,544,Champions
CUST-01560,128,7,131858.8,2,4,3,243,At Risk
CUST-01561,9,9,240138.85,5,4,4,544,Champions
CUST-01562,44,12,196038.45,4,5,4,454,Champions
CUST-01563,281,8,137308.25,1,4,3,143,At Risk
CUST-01564,59,13,139646.45,3,5,3,353,Loyal Customers
CUST-01565,78,8,179467.94999999998,3,4,4,344,Loyal Customers
CUST-01566,36,9,329463.5,4,4,5,445,Champions
CUST-01567,3,9,299972.05,5,4,5,545,Champions
CUST-01568,66,11,208124.19999999998,3,5,4,354,Loyal Customers
CUST-01569,17,11,232897.25,5,5,4,554,Champions
CUST-01570,25,11,238656.75,5,5,4,554,Champions
CUST-01571,140,7,217799.45,2,4,4,244,At Risk
CUST-01572,8,6,157003.25,5,3,3,533,Loyal Customers
CUST-01573,29,13,163680.15,5,5,4,554,Champions
CUST-01574,40,10,149147.1,4,4,3,443,Champions
CUST-01575,44,10,157480.3,4,4,3,443,Champions
CUST-01576,52,17,515766.85000000003,4,5,5,455,Champions
CUST-01577,46,11,213176.9,4,5,4,454,Champions
CUST-01578,7,11,399824.8,5,5,5,555,Champions
CUST-01579,5,11,401668.3,5,5,5,555,Champions
CUST-01580,42,6,83693.05,4,3,2,432,Loyal Customers
CUST-01581,13,11,349779.65,5,5,5,555,Champions
CUST-01582,35,8,121909.1,4,4,3,443,Champions
CUST-01583,32,14,186231.65,4,5,4,454,Champions
CUST-01584,143,17,414495.95,2,5,5,255,At Risk
CUST-01585,290,9,110005.95000000001,1,4,3,143,At Risk
CUST-01586,59,6,41217.3,3,3,1,331,Loyal Customers
CUST-01587,35,12,410960.25,4,5,5,455,Champions
CUST-01588,37,9,234487.15,4,4,4,444,Champions
CUST-01589,28,8,293280.45,5,4,5,545,Champions
CUST-01590,87,11,218947.0,3,5,4,354,Loyal Customers
CUST-01591,49,7,142522.2,4,4,3,443,Champions
CUST-01592,146,6,122881.25,2,3,3,233,At Risk
CUST-01593,19,9,199148.35,5,4,4,544,Champions
CUST-01594,33,13,166140.2,4,5,4,454,Champions
CUST-01595,44,8,215297.25,4,4,4,444,Champions
CUST-01596,35,8,278476.2,4,4,5,445,Champions
CUST-01597,41,8,223763.15,4,4,4,444,Champions
CUST-01598,10,10,167810.25,5,4,4,544,Champions
CUST-01599,17,8,236399.30000000002,5,4,4,544,Champions
CUST-01600,51,10,327727.10000000003,4,4,5,445,Champions
CUST-01601,8,8,199295.45,5,4,4,544,Champions
CUST-01602,31,12,328795.1,4,5,5,455,Champions
CUST-01603,41,7,136330.1,4,4,3,443,Champions
CUST-01604,3,23,586808.65,5,5,5,555,Champions
CUST-01605,44,8,236738.6,4,4,4,444,Champions
CUST-01606,23,8,145977.6,5,4,3,543,Champions
CUST-01607,18,11,243554.0,5,5,4,554,Champions
CUST-01608,2,11,250743.44999999998,5,5,4,554,Champions
CUST-01609,108,8,328429.1,2,4,5,245,At Risk
CUST-01610,48,6,234950.35,4,3,4,434,Loyal Customers
CUST-01611,64,11,243815.05000000002,3,5,4,354,Loyal Customers
CUST-01612,48,8,214674.40000000002,4,4,4,444,Champions
CUST-01613,62,9,115778.3,3,4,3,343,Loyal Customers
CUST-01614,236,10,78085.55,1,4,2,142,At Risk
CUST-01615,46,7,76866.0,4,4,2,442,Champions
CUST-01616,27,8,227408.45,5,4,4,544,Champions
CUST-01617,80,17,330591.2,3,5,5,355,Loyal Customers
CUST-01618,52,8,148533.6,4,4,3,443,Champions
CUST-01619,55,12,308212.65,3,5,5,355,Loyal Customers
CUST-01620,201,8,148967.80000000002,1,4,3,143,At Risk
CUST-01621,30,11,245801.5,5,5,4,554,Champions
CUST-01622,244,1,9008.3,1,1,1,111,Lost Customers
CUST-01623,66,6,145049.05,3,3,3,333,Loyal Customers
CUST-01624,19,14,135416.4,5,5,3,553,Champions
CUST-01625,73,7,126900.3,3,4,3,343,Loyal Customers
CUST-01626,15,5,196428.95,5,3,4,534,Loyal Customers
CUST-01627,32,13,166340.85,4,5,4,454,Champions
CUST-01628,134,9,522396.15,2,4,5,245,At Risk
CUST-01629,59,12,186592.7,3,5,4,354,Loyal Customers
CUST-01630,45,9,274145.39999999997,4,4,5,445,Champions
CUST-01631,19,6,153455.05000000002,5,3,3,533,Loyal Customers
CUST-01632,65,10,283952.05,3,4,5,345,Loyal Customers
CUST-01633,78,6,205439.35,3,3,4,334,Loyal Customers
CUST-01634,46,13,298672.85,4,5,5,455,Champions
CUST-01635,46,9,174397.7,4,4,4,444,Champions
CUST-01636,34,11,280589.6,4,5,5,455,Champions
CUST-01637,36,9,208135.30000000002,4,4,4,444,Champions
CUST-01638,136,5,305382.6,2,3,5,235,At Risk
CUST-01639,215,6,120116.0,1,3,3,133,At Risk
CUST-01640,44,10,176140.3,4,4,4,444,Champions
CUST-01641,66,8,250551.6,3,4,4,344,Loyal Customers
CUST-01642,91,11,536167.95,2,5,5,255,At Risk
CUST-01643,18,12,252245.05,5,5,4,554,Champions
CUST-01644,342,6,83047.9,1,3,2,132,At Risk
CUST-01645,44,12,163230.0,4,5,4,454,Champions
CUST-01646,49,16,464544.10000000003,4,5,5,455,Champions
CUST-01647,29,6,325188.15,5,3,5,535,Loyal Customers
CUST-01648,29,15,223761.2,5,5,4,554,Champions
CUST-01649,126,8,197475.75,2,4,4,244,At Risk
CUST-01650,33,8,411979.0,4,4,5,445,Champions
CUST-01651,56,8,199800.55,3,4,4,344,Loyal Customers
CUST-01652,63,14,375107.05,3,5,5,355,Loyal Customers
CUST-01653,39,5,94953.0,4,3,3,433,Loyal Customers
CUST-01654,44,18,303322.5,4,5,5,455,Champions
CUST-01655,43,12,363348.0,4,5,5,455,Champions
CUST-01656,96,12,352084.45,2,5,5,255,At Risk
CUST-01657,45,7,114485.0,4,4,3,443,Champions
CUST-01658,121,8,143047.9,2,4,3,243,At Risk
CUST-01659,88,7,81301.1,2,4,2,242,At Risk
CUST-01660,78,12,264871.95,3,5,4,354,Loyal Customers
CUST-01661,46,5,315197.7,4,3,5,435,Loyal Customers
CUST-01662,17,10,342389.8,5,4,5,545,Champions
CUST-01663,39,10,235195.05,4,4,4,444,Champions
CUST-01664,169,5,123591.05,2,3,3,233,At Risk
CUST-01665,43,10,226861.8,4,4,4,444,Champions
CUST-01666,10,10,244578.05000000002,5,4,4,544,Champions
CUST-01667,39,15,344522.95,4,5,5,455,Champions
CUST-01668,53,14,275683.75,3,5,5,355,Loyal Customers
CUST-01669,36,8,283566.2,4,4,5,445,Champions
CUST-01670,69,21,455760.1,3,5,5,355,Loyal Customers
CUST-01671,39,14,363127.65,4,5,5,455,Champions
CUST-01672,9,14,365347.8,5,5,5,555,Champions
CUST-01673,132,12,377803.35,2,5,5,255,At Risk
CUST-01674,128,8,73893.45,2,4,2,242,At Risk
CUST-01675,44,9,248503.45,4,4,4,444,Champions
CUST-01676,95,7,69906.6,2,4,2,242,At Risk
CUST-01677,35,15,316432.45,4,5,5,455,Champions
CUST-01678,65,11,285300.25,3,5,5,355,Loyal Customers
CUST-01679,52,7,200188.75,4,4,4,444,Champions
CUST-01680,61,11,398298.75,3,5,5,355,Loyal Customers
CUST-01681,78,8,194116.2,3,4,4,344,Loyal Customers
CUST-01682,40,17,302108.45,4,5,5,455,Champions
CUST-01683,35,10,146869.85,4,4,3,443,Champions
CUST-01684,89,13,248174.95,2,5,4,254,At Risk
CUST-01685,34,10,273795.35,4,4,5,445,Champions
CUST-01686,13,8,236820.44999999998,5,4,4,544,Champions
CUST-01687,21,5,52752.0,5,3,2,532,Loyal Customers
CUST-01688,25,12,222621.15,5,5,4,554,Champions
CUST-01689,211,8,536031.85,1,4,5,145,At Risk
CUST-01690,183,6,164797.55,2,3,4,234,At Risk
CUST-01691,98,12,216361.65,2,5,4,254,At Risk
CUST-01692,91,9,401582.64999999997,2,4,5,245,At Risk
CUST-01693,10,7,123521.4,5,4,3,543,Champions
CUST-01694,70,9,192133.94999999998,3,4,4,344,Loyal Customers
CUST-01695,19,12,205910.55,5,5,4,554,Champions
CUST-01696,64,12,174834.1,3,5,4,354,Loyal Customers
CUST-01697,55,14,267600.8,3,5,4,354,Loyal Customers
CUST-01698,10,11,332572.5,5,5,5,555,Champions
CUST-01699,142,5,100927.70000000001,2,3,3,233,At Risk
CUST-01700,181,13,367590.15,2,5,5,255,At Risk
CUST-01701,71,12,168064.0,3,5,4,354,Loyal Customers
CUST-01702,99,12,184399.7,2,5,4,254,At Risk
CUST-01703,258,7,83646.75,1,4,2,142,At Risk
CUST-01704,33,5,54537.0,4,3,2,432,Loyal Customers
CUST-01705,17,14,349767.35,5,5,5,555,Champions
CUST-01706,16,6,124434.0,5,3,3,533,Loyal Customers
CUST-01707,32,7,181783.4,4,4,4,444,Champions
CUST-01708,151,12,257769.75,2,5,4,254,At Risk
CUST-01709,11,15,500252.85,5,5,5,555,Champions
CUST-01710,42,9,165903.65,4,4,4,444,Champions
CUST-01711,10,10,130745.75,5,4,3,543,Champions
CUST-01712,53,9,159474.85,3,4,3,343,Loyal Customers
CUST-01713,39,16,515445.2,4,5,5,455,Champions
CUST-01714,38,5,223389.95,4,3,4,434,Loyal Customers
CUST-01715,24,14,463400.5,5,5,5,555,Champions
CUST-01716,80,10,145347.75,3,4,3,343,Loyal Customers
CUST-01717,7,16,317207.7,5,5,5,555,Champions
CUST-01718,50,16,238634.35,4,5,4,454,Champions
CUST-01719,7,10,234663.65,5,4,4,544,Champions
CUST-01720,15,10,350504.2,5,4,5,545,Champions
CUST-01721,58,14,399131.1,3,5,5,355,Loyal Customers
CUST-01722,191,5,113918.9,2,3,3,233,At Risk
CUST-01723,265,5,57174.799999999996,1,3,2,132,At Risk
CUST-01724,236,6,233551.4,1,3,4,134,At Risk
CUST-01725,38,12,302549.9,4,5,5,455,Champions
CUST-01726,36,11,198632.55,4,5,4,454,Champions
CUST-01727,185,8,388456.3,2,4,5,245,At Risk
CUST-01728,15,11,176342.1,5,5,4,554,Champions
CUST-01729,70,13,251162.4,3,5,4,354,Loyal Customers
CUST-01730,46,14,222784.55,4,5,4,454,Champions
CUST-01731,10,18,515119.2,5,5,5,555,Champions
CUST-01732,70,12,341329.0,3,5,5,355,Loyal Customers
CUST-01733,104,13,528868.0,2,5,5,255,At Risk
CUST-01734,75,9,129633.45,3,4,3,343,Loyal Customers
CUST-01735,54,8,227455.15,3,4,4,344,Loyal Customers
CUST-01736,81,10,341499.9,3,4,5,345,Loyal Customers
CUST-01737,62,15,268494.1,3,5,4,354,Loyal Customers
CUST-01738,170,3,8438.45,2,1,1,211,Lost Customers
CUST-01739,106,13,246945.8,2,5,4,254,At Risk
CUST-01740,24,11,186758.1,5,5,4,554,Champions
CUST-01741,74,8,110606.04999999999,3,4,3,343,Loyal Customers
CUST-01742,20,4,137542.0,5,2,3,523,Potential Loyalists
CUST-01743,118,10,386522.1,2,4,5,245,At Risk
CUST-01744,81,10,230096.85,3,4,4,344,Loyal Customers
CUST-01745,34,11,166081.3,4,5,4,454,Champions
CUST-01746,38,15,244281.25,4,5,4,454,Champions
CUST-01747,41,13,250615.6,4,5,4,454,Champions
CUST-01748,35,14,309953.6,4,5,5,455,Champions
CUST-01749,30,6,274178.45,5,3,5,535,Loyal Customers
CUST-01750,67,12,204800.15,3,5,4,354,Loyal Customers
CUST-01751,25,9,307710.0,5,4,5,545,Champions
CUST-01752,79,7,261603.3,3,4,4,344,Loyal Customers
CUST-01753,30,13,311529.89999999997,5,5,5,555,Champions
CUST-01754,67,19,363247.65,3,5,5,355,Loyal Customers
CUST-01755,63,8,193522.1,3,4,4,344,Loyal Customers
CUST-01756,65,17,292848.15,3,5,5,355,Loyal Customers
CUST-01757,32,10,300015.9,4,4,5,445,Champions
CUST-01758,150,8,302290.1,2,4,5,245,At Risk
CUST-01759,83,14,433127.05000000005,3,5,5,355,Loyal Customers
CUST-01760,10,10,260648.7,5,4,4,544,Champions
CUST-01761,78,10,250633.05,3,4,4,344,Loyal Customers
CUST-01762,62,13,331530.1,3,5,5,355,Loyal Customers
CUST-01763,26,5,96300.55,5,3,3,533,Loyal Customers
CUST-01764,223,7,336896.25,1,4,5,145,At Risk
CUST-01765,16,11,253928.25,5,5,4,554,Champions
CUST-01766,66,12,326636.45,3,5,5,355,Loyal Customers
CUST-01767,59,12,328366.5,3,5,5,355,Loyal Customers
CUST-01768,18,9,123338.09999999999,5,4,3,543,Champions
CUST-01769,77,11,377167.6,3,5,5,355,Loyal Customers
CUST-01770,87,10,198103.8,3,4,4,344,Loyal Customers
CUST-01771,66,11,339509.5,3,5,5,355,Loyal Customers
CUST-01772,63,12,238446.35,3,5,4,354,Loyal Customers
CUST-01773,106,5,146530.3,2,3,3,233,At Risk
CUST-01774,66,9,259735.09999999998,3,4,4,344,Loyal Customers
CUST-01775,70,8,151821.1,3,4,3,343,Loyal Customers
CUST-01776,55,10,191214.3,3,4,4,344,Loyal Customers
CUST-01777,41,7,182044.4,4,4,4,444,Champions
CUST-01778,61,8,154880.1,3,4,3,343,Loyal Customers
CUST-01779,136,13,384816.0,2,5,5,255,At Risk
CUST-01780,48,11,198213.55,4,5,4,454,Champions
CUST-01781,34,16,477779.75,4,5,5,455,Champions
CUST-01782,165,11,289743.5,2,5,5,255,At Risk
CUST-01783,23,9,216239.35,5,4,4,544,Champions
CUST-01784,134,10,205303.1,2,4,4,244,At Risk
CUST-01785,65,11,229400.85,3,5,4,354,Loyal Customers
CUST-01786,22,11,242499.2,5,5,4,554,Champions
CUST-01787,20,8,135911.7,5,4,3,543,Champions
CUST-01788,58,12,126034.5,3,5,3,353,Loyal Customers
CUST-01789,34,12,408167.0,4,5,5,455,Champions
CUST-01790,62,11,204406.55,3,5,4,354,Loyal Customers
CUST-01791,84,12,201102.8,3,5,4,354,Loyal Customers
CUST-01792,78,6,115744.09999999999,3,3,3,333,Loyal Customers
CUST-01793,55,10,389058.55,3,4,5,345,Loyal Customers
CUST-01794,27,8,209208.2,5,4,4,544,Champions
CUST-01795,4,14,524795.45,5,5,5,555,Champions
CUST-01796,60,14,314957.7,3,5,5,355,Loyal Customers
CUST-01797,41,17,431614.39999999997,4,5,5,455,Champions
CUST-01798,44,9,133659.3,4,4,3,443,Champions
CUST-01799,59,8,215337.05,3,4,4,344,Loyal Customers
CUST-01800,53,12,222967.30000000002,3,5,4,354,Loyal Customers
CUST-01801,43,10,222937.45,4,4,4,444,Champions
CUST-01802,37,13,329318.55,4,5,5,455,Champions
CUST-01803,80,7,314200.15,3,4,5,345,Loyal Customers
CUST-01804,34,12,346820.55,4,5,5,455,Champions
CUST-01805,57,12,279330.05,3,5,5,355,Loyal Customers
CUST-01806,9,8,571811.15,5,4,5,545,Champions
CUST-01807,13,11,282801.45,5,5,5,555,Champions
CUST-01808,149,12,372483.5,2,5,5,255,At Risk
CUST-01809,27,12,460579.45,5,5,5,555,Champions
CUST-01810,63,15,433109.8,3,5,5,355,Loyal Customers
CUST-01811,47,15,270227.65,4,5,4,454,Champions
CUST-01812,333,9,312567.6,1,4,5,145,At Risk
CUST-01813,11,11,440455.4,5,5,5,555,Champions
CUST-01814,91,9,336571.05,2,4,5,245,At Risk
CUST-01815,78,9,65540.8,3,4,2,342,Loyal Customers
CUST-01816,5,18,574265.9,5,5,5,555,Champions
CUST-01817,1,10,294864.9,5,4,5,545,Champions
CUST-01818,68,5,151749.1,3,3,3,333,Loyal Customers
CUST-01819,92,7,112886.1,2,4,3,243,At Risk
CUST-01820,175,6,92855.4,2,3,3,233,At Risk
CUST-01821,24,9,278678.7,5,4,5,545,Champions
CUST-01822,237,9,247707.9,1,4,4,144,At Risk
CUST-01823,4,13,190730.8,5,5,4,554,Champions
CUST-01824,25,12,312656.15,5,5,5,555,Champions
CUST-01825,199,9,196230.65,1,4,4,144,At Risk
